b53658 0 -1.434000 -1.254040
b52186 0 -1.305000 -1.364113
b63399 0 -1.875000 -2.160725
b59085 0 -1.948000 -2.039061
b57592 0 -2.279000 -2.228997
b08272 0 -1.034000 -1.349209
b55011 0 -1.923000 -1.979802
b55858 0 -1.356000 -1.380966
b18976 0 -1.700000 -2.013737
b57076 0 -1.298000 -1.295518
b23292 0 -1.109000 -1.367000
b21609 0 -1.711000 -1.868436
b30746 0 -2.228000 -2.345178
b43466 0 -1.292000 -1.464165
b05238 0 -2.094000 -2.011839
b25146 0 -1.406000 -1.480793
b33915 0 -0.176000 -0.234422
b28605 0 -1.705000 -1.642226
b54860 0 -1.458000 -1.298322
b58264 0 -1.479000 -1.680150
b33603 0 -2.076000 -2.243865
b02271 0 -2.369000 -2.354306
b58956 0 -0.212000 -0.407298
b46072 0 -1.388000 -1.543325
b29226 0 -1.801000 -1.943630
b19711 0 -1.356000 -1.393133
b48132 0 -1.094000 -1.312604
b61324 0 -1.379000 -1.218967
b06534 0 -2.334000 -2.344484
b46830 0 -1.876000 -1.846358
b15296 0 -1.931000 -1.937647
b57232 0 -1.823000 -1.460662
b53440 0 -1.807000 -2.028067
b33960 0 -2.017000 -2.068668
b05730 0 -1.786000 -1.983099
b14110 0 -1.877000 -1.623951
b61202 0 -1.541000 -1.639315
b30487 0 -0.429000 -0.575359
b41745 0 -1.901000 -1.938393
b22556 0 -1.869000 -1.703590
b45534 0 -1.344000 -1.312501
b19568 0 -1.358000 -1.393725
b59231 0 -1.324000 -1.463309
b25988 0 -1.641000 -1.897994
b29815 0 -2.125000 -2.166428
b02685 0 -1.920000 -2.050146
b20028 0 -1.465000 -1.606002
b22949 0 -1.439000 -1.286352
b47676 0 -1.370000 -1.193019
b19384 0 -1.288000 -1.010613
b18120 0 -2.055000 -2.187782
b29418 0 -2.063000 -2.254203
b57021 0 -1.409000 -1.225607
b22701 0 -1.426000 -1.038836
b34013 0 -1.027000 -1.331695
b47768 0 -2.179000 -2.004926
b18549 0 -1.720000 -1.825380
b35579 0 -1.890000 -2.176754
b28277 0 -2.434000 -2.299690
b33660 0 -1.630000 -1.647483
b28211 0 -1.309000 -1.229154
b48394 0 -1.686000 -1.383583
b29042 0 -2.090000 -1.990493
b63858 0 -1.786000 -1.926610
b55720 0 -1.430000 -1.412279
b10560 0 -2.048000 -2.140770
b58657 0 -1.302000 -1.385666
b59071 0 -1.348000 -1.282500
b33447 0 -1.401000 -1.403568
b59381 0 -1.192000 -1.414827
b47068 0 -1.407000 -1.391281
b42751 0 -1.958000 -2.123814
b55211 0 -1.410000 -1.558374
b33729 0 -1.752000 -1.452171
b63317 0 -0.224000 -0.385752
b31300 0 -1.524000 -1.375583
b20307 0 -1.394000 -1.678003
b64649 0 -1.343000 -1.590850
b22685 0 -2.471000 -2.381801
b12841 0 -2.160000 -2.210115
b25887 0 -1.747000 -1.907742
b60552 0 -1.508000 -1.430976
b34334 0 -1.576000 -1.785967
b05592 0 -1.691000 -1.782426
b29645 0 -1.681000 -1.807121
b29713 0 -1.928000 -2.218103
b00161 0 -1.709000 -1.763293
b54949 0 -1.361000 -1.008836
b36358 0 -1.967000 -2.012683
b33509 0 -2.026000 -2.032173
b58510 0 -1.503000 -1.583595
b29123 0 -1.991000 -2.135814
b53138 0 -1.381000 -1.307729
b48025 0 -1.378000 -1.515638
b22035 0 -1.714000 -1.857115
b42691 0 -1.546000 -1.527052
b60255 0 -2.398000 -2.361881
b42677 0 -1.483000 -1.447325
b56969 0 -2.066000 -2.043615
b61645 0 -1.528000 -1.714438
b55662 0 -1.862000 -1.823439
b57486 0 -1.241000 -1.307777
b33371 0 -1.001000 -1.408995
b01855 0 -2.219000 -2.307831
b56811 0 -1.761000 -1.814312
b22444 0 -1.366000 -1.245251
b44441 0 -1.669000 -1.404182
b61374 0 -1.317000 -1.385696
b57660 0 -1.468000 -1.474409
b60756 0 -1.385000 -1.408374
b57478 0 -1.302000 -1.240370
b18813 0 -2.204000 -2.310272
b49277 0 -1.853000 -1.915720
b57042 0 -1.648000 -1.965863
b27440 0 -1.653000 -1.708913
b46381 0 -1.510000 -1.360704
b07568 0 -1.750000 -1.905393
b54824 0 -1.542000 -1.670220
b18535 0 -2.388000 -2.284096
b31325 0 -1.699000 -1.736866
b57959 0 -1.741000 -1.831058
b46503 0 -1.246000 -1.379739
b33088 0 -2.041000 -1.585168
b20316 0 -1.590000 -1.694050
b01140 0 -1.871000 -2.150342
b58995 0 -1.467000 -1.459834
b47527 0 -1.433000 -1.412453
b21810 0 -1.653000 -1.843110
b32852 0 -1.618000 -1.707931
b42634 0 -1.953000 -2.200169
b44986 0 -1.753000 -1.393970
b52901 0 -1.759000 -1.870938
b09505 0 -1.185000 -1.585516
b48205 0 -1.114000 -1.271361
b22662 0 -1.919000 -1.879646
b44090 0 -1.649000 -1.805357
b44897 0 -0.835000 -0.687990
b44849 0 -1.503000 -1.303704
b45578 0 -1.346000 -1.410421
b47998 0 -1.448000 -1.349850
b50170 0 -1.310000 -1.273875
b06743 0 -1.584000 -1.619223
b58064 0 -1.293000 -1.421075
b47487 0 -1.581000 -1.842245
b04299 0 -1.326000 -1.590670
b27764 0 -1.494000 -1.517077
b19996 0 -1.545000 -1.764826
b28601 0 -1.392000 -1.749086
b48511 0 -1.999000 -2.135273
b65215 1 -1.246000 -1.230670
b59515 1 -1.399000 -1.281454
b11274 1 -1.447000 -1.570736
b36652 1 -1.229000 -1.250384
b18082 1 -1.326000 -1.192656
b54720 1 -1.752000 -1.955030
b35296 1 -1.431000 -1.362593
b23893 1 -1.301000 -1.575333
b18182 1 -1.583000 -1.333621
b59091 1 -1.391000 -1.461034
b60317 1 -1.244000 -1.406088
b56421 1 -1.536000 -1.717195
b60912 1 -1.254000 -1.259033
b08378 1 -1.618000 -1.634995
b32759 1 -1.249000 -1.190161
b43714 1 -1.056000 -1.457968
b18618 1 -1.385000 -1.463633
b52917 1 -1.482000 -1.354656
b61133 1 -1.412000 -1.376758
b35711 1 -1.574000 -1.366064
b27199 1 -0.961000 -0.979802
b06829 1 -1.412000 -1.423562
b25756 1 -1.376000 -1.378140
b43829 1 -2.000000 -1.784565
b18829 1 -1.173000 -1.276472
b07166 1 -1.388000 -1.312548
b31364 1 -1.733000 -1.611859
b02907 1 -1.416000 -1.393931
b34796 1 -1.396000 -1.337776
b11244 1 -1.342000 -1.710310
b62365 1 -1.252000 -1.397105
b22171 1 -1.489000 -1.459913
b32860 1 -1.233000 -1.428686
b61176 1 -1.570000 -1.607594
b09640 1 -1.234000 -1.178093
b30975 1 -1.385000 -1.386850
b19835 1 -1.446000 -1.432560
b56383 1 -1.407000 -1.312461
b35319 1 -1.581000 -1.543153
b34832 1 -1.409000 -1.293165
b22088 1 -1.608000 -1.249766
b15465 1 -1.348000 -1.358612
b12325 1 -1.691000 -1.417842
b13943 1 -1.460000 -1.422266
b12684 1 -1.275000 -1.217973
b33130 1 -1.467000 -1.502034
b09799 1 -1.988000 -1.781649
b14124 1 -1.301000 -1.218274
b01982 1 -1.350000 -1.296222
b36133 1 -1.569000 -1.756053
b14064 1 -1.416000 -1.435432
b19256 1 -1.314000 -1.353896
b01433 1 -1.393000 -1.314283
b61842 1 -1.270000 -1.235900
b19843 1 -1.965000 -1.741765
b14497 1 -1.398000 -1.678122
b35663 1 -1.575000 -1.417245
b56796 1 -2.117000 -1.822652
b00447 1 -1.367000 -1.387474
b54486 1 -1.285000 -1.376705
b52337 1 -1.377000 -1.274543
b13700 1 -1.426000 -1.685698
b12145 1 -0.771000 -0.723300
b58877 1 -1.324000 -1.267148
b18638 1 -0.733000 -1.002100
b09959 1 -1.596000 -1.566115
b54758 1 -1.925000 -1.731833
b19233 1 -1.290000 -1.465611
b12978 1 -0.508000 -0.346992
b09899 1 -1.692000 -1.571760
b00103 1 -1.627000 -1.709339
b35254 1 -1.076000 -1.215046
b08533 1 -1.525000 -1.457638
b54535 1 -1.588000 -1.273599
b60312 1 -1.517000 -1.333466
b21645 1 -1.383000 -1.330180
b58883 1 -1.432000 -1.406673
b13296 1 -1.421000 -1.358369
b56412 1 -1.350000 -1.196049
b16794 1 -1.461000 -1.421335
b60137 1 -1.286000 -1.319043
b12172 1 -1.276000 -1.408508
b60241 1 -1.309000 -1.247275
b10573 1 -1.387000 -1.419987
b27759 1 -1.280000 -1.534051
b59610 1 -1.140000 -1.234225
b60931 1 -1.603000 -1.494640
b08797 1 -1.262000 -1.302718
b57009 1 -1.297000 -1.401312
b25024 1 -1.424000 -1.449010
b58885 1 -1.323000 -1.356614
b31694 1 -1.662000 -1.657412
b21731 1 -1.634000 -1.491026
b12300 1 -1.153000 -1.158756
b61795 1 -1.399000 -1.333235
b21877 1 -1.420000 -1.189466
b03061 1 -1.255000 -1.215912
b35867 1 -1.479000 -1.532456
b03262 1 -1.222000 -1.158970
b04944 1 -1.308000 -1.300305
b56886 1 -1.284000 -1.435262
b12420 1 -1.436000 -1.499961
b02900 1 -1.473000 -1.435322
b14006 1 -1.239000 -1.481934
b34227 1 -1.567000 -1.502575
b62712 1 -1.265000 -1.306205
b56442 1 -1.435000 -1.432038
b08763 1 -1.395000 -1.287052
b06915 1 -1.387000 -1.256875
b64409 1 -1.571000 -1.653498
b19048 1 -1.275000 -1.257271
b53783 1 -1.502000 -1.495474
b59461 1 -1.332000 -1.334276
b02397 1 -1.621000 -1.653932
b34644 1 -1.382000 -1.380872
b10082 1 -1.003000 -1.146323
b33019 1 -1.346000 -1.277842
b22202 1 -1.033000 -0.899347
b49642 1 -1.089000 -1.324997
b16414 1 -1.650000 -1.604172
b56360 1 -1.409000 -1.333592
b57252 1 -1.386000 -1.372871
b10525 1 -1.329000 -1.370980
b29611 1 -1.292000 -1.177345
b56944 1 -1.463000 -1.449920
b11642 1 -1.440000 -1.428939
b35901 1 -1.336000 -1.238814
b33617 1 -1.844000 -1.325503
b10679 1 -2.283000 -1.523054
b52755 1 -1.513000 -1.562625
b44858 1 -1.126000 -1.419990
b25299 1 -1.318000 -1.347727
b01940 1 -1.425000 -1.392094
b12447 1 -0.704000 -0.748057
b00088 1 -1.584000 -1.744959
b13085 1 -1.368000 -1.391455
b29235 1 -1.395000 -1.277437
b33188 1 -1.296000 -1.388504
b52941 1 -1.326000 -1.351470
b52048 1 -1.807000 -1.781783
b57340 1 -1.007000 -0.990282
b01523 1 -1.494000 -1.250805
b57154 1 -1.357000 -1.300125
b12303 1 -1.186000 -1.236331
b04074 1 -1.291000 -1.149292
b13110 1 -1.427000 -1.432070
b53263 1 -1.484000 -1.303413
b34902 1 -1.672000 -1.425001
b34438 1 -0.679000 -0.586188
b30004 1 -2.062000 -1.713051
b02806 1 -1.250000 -1.334818
b14900 1 -1.695000 -1.423929
b18130 1 -1.456000 -1.447441
b13299 1 -1.253000 -1.238366
b14441 1 -1.301000 -1.486788
b10384 1 -1.930000 -1.872661
b13991 1 -2.030000 -2.004673
b61946 1 -0.579000 -0.774059
b35765 1 -1.551000 -1.370062
b08807 1 -1.344000 -1.411288
b02955 1 -1.593000 -1.729729
b33140 1 -1.329000 -1.295213
b61701 1 -1.439000 -1.399521
b19455 1 -2.180000 -2.029234
b08538 1 -1.528000 -1.505921
b01105 1 -1.405000 -1.310824
b10886 1 -1.294000 -1.210749
b15010 1 -1.435000 -1.515768
b52955 1 -1.210000 -1.206949
b58049 1 -1.437000 -1.404865
b27695 1 -1.206000 -1.330474
b14798 1 -1.826000 -1.819519
b05332 1 -1.536000 -1.462186
b46290 1 -0.246000 -0.200230
b57582 1 -1.191000 -1.276573
b14400 1 -1.422000 -1.322488
b13634 1 -1.347000 -1.252370
b15004 1 -1.481000 -1.268127
b14174 1 -1.313000 -1.276685
b42547 1 -0.103000 -0.271080
b55134 1 -1.171000 -1.226771
b21735 1 -1.957000 -1.799604
b31883 1 -1.423000 -1.355660
b13120 1 -1.292000 -1.190659
b13921 1 -1.359000 -1.513016
b55862 1 -1.113000 -1.273301
b26032 1 -1.385000 -1.270235
b08179 1 -1.715000 -1.770858
b17385 1 -1.383000 -1.413569
b48822 1 -1.532000 -1.548519
b62439 1 -1.255000 -1.234035
b35807 1 -1.320000 -1.182411
b61744 1 -0.738000 -1.056141
b20544 1 -1.459000 -1.429087
b08353 1 -1.280000 -1.540505
b35170 1 -2.120000 -1.804791
b08379 1 -1.447000 -1.399141
b60967 1 -1.367000 -1.407136
b63488 1 -1.379000 -1.254695
b12111 1 -1.323000 -1.236513
b57401 1 -1.043000 -1.065091
b25348 1 -1.289000 -1.398054
b28526 1 -1.610000 -1.585494
b65762 1 -1.149000 -1.247073
b34215 1 -1.462000 -1.401207
b36033 1 -1.362000 -1.412029
b35631 1 -1.052000 -1.206182
b09841 1 -1.367000 -1.418354
b62798 1 -1.398000 -1.316429
b61526 1 -1.445000 -1.303980
b59695 1 -0.554000 -0.597795
b16793 1 -1.603000 -1.442657
b03003 1 -1.300000 -1.189935
b35883 1 -0.414000 -0.347751
b15309 1 -1.636000 -1.608045
b17726 1 -1.311000 -1.255217
b11195 1 -1.613000 -1.490974
b24367 1 -0.883000 -0.831604
b44232 1 -1.191000 -1.313922
b56995 1 -1.314000 -1.341331
b57310 1 -1.469000 -1.443279
b19775 1 -1.128000 -1.379915
b32058 1 -1.542000 -1.313870
b30956 1 -0.905000 -0.824517
b29020 1 -1.356000 -1.300545
b48192 1 -1.571000 -1.407879
b15190 1 -1.299000 -1.335838
b63116 1 -1.338000 -1.367244
b14049 1 -1.460000 -1.448589
b14966 1 -1.791000 -1.643681
b10892 1 -2.252000 -2.029858
b20526 1 -1.281000 -1.199354
b34420 1 -1.702000 -1.516491
b36472 1 -0.320000 -0.194896
b35641 1 -1.243000 -1.225919
b42903 1 -1.411000 -1.369769
b33831 1 -1.466000 -1.460558
b16805 1 -1.449000 -1.410076
b13052 1 -1.315000 -1.337451
b10527 1 -1.875000 -1.914873
b06171 1 -1.317000 -1.247287
b56195 1 -1.759000 -1.797777
b14323 1 -1.313000 -1.274951
b13857 1 -1.495000 -1.435958
b57061 1 -1.972000 -1.730845
b58823 1 -1.628000 -1.503078
b01870 1 -1.023000 -0.753152
b14329 1 -1.252000 -1.185719
b28188 1 -1.382000 -1.446878
b55427 1 -1.363000 -1.354116
b60428 1 -1.449000 -1.328539
b56655 1 -1.174000 -1.301439
b04008 1 -1.227000 -1.541948
b19426 1 -1.260000 -1.030971
b03238 1 -1.147000 -1.252810
b34754 1 -1.282000 -1.238333
b58916 1 -1.228000 -1.276002
b34651 1 -1.600000 -1.634277
b15254 1 -1.311000 -1.202132
b54137 1 -1.319000 -1.244831
b11475 1 -1.298000 -1.311703
b44265 1 -1.179000 -1.191754
b05144 1 -1.331000 -1.277792
b58210 1 -1.794000 -1.400706
b02821 1 -1.500000 -1.401326
b23237 1 -0.612000 -0.451720
b57077 1 -1.413000 -1.412136
b18471 1 -1.584000 -1.552446
b01837 1 -1.751000 -1.754287
b59337 1 -1.544000 -1.555398
b12892 1 -1.286000 -1.222265
b23107 1 -1.208000 -1.262176
b33973 1 -1.269000 -1.230372
b57407 1 -1.283000 -1.238788
b06506 1 -1.302000 -1.269224
b14119 1 -1.298000 -1.222661
b58184 1 -1.631000 -1.465152
b29892 1 -1.452000 -1.395629
b43206 1 -1.361000 -1.275144
b36335 1 -0.802000 -0.966523
b56222 1 -1.268000 -1.249496
b36110 1 -1.247000 -1.213389
b54214 1 -1.238000 -1.430106
b25242 1 -1.138000 -1.252307
b21032 1 -1.104000 -1.208704
b53611 1 -1.317000 -1.423522
b45981 1 -1.558000 -1.369224
b07271 1 -1.401000 -1.375225
b16385 1 -1.438000 -1.660868
b22626 1 -2.200000 -1.764840
b13083 1 -1.270000 -1.226644
b15654 1 -1.546000 -1.272240
b07493 1 -1.340000 -1.308211
b27735 1 -1.552000 -1.443215
b26955 1 -1.713000 -1.360469
b13667 1 -1.389000 -1.428879
b01906 1 -1.725000 -1.796085
b49785 1 -1.038000 -1.051053
b61412 1 -1.973000 -1.813627
b17874 1 -1.326000 -1.344838
b29384 1 -1.951000 -1.932858
b59471 1 -1.358000 -1.364721
b09913 1 -1.393000 -1.390855
b10250 1 -1.363000 -1.297678
b15784 1 -1.583000 -1.381914
b35281 1 -1.401000 -1.451500
b24344 1 -1.310000 -1.337612
b61699 1 -1.210000 -1.094661
b15197 1 -1.528000 -1.446907
b10633 1 -1.232000 -1.198770
b10053 1 -1.305000 -1.233501
b03993 1 -1.339000 -1.203064
b58038 1 -1.727000 -1.488276
b61205 1 -1.330000 -1.368621
b17604 1 -1.826000 -1.447443
b13763 1 -1.529000 -1.480273
b17312 1 -1.195000 -1.285859
b09789 1 -1.810000 -1.825186
b62131 1 -1.359000 -1.319588
b02176 1 -1.365000 -1.432231
b13316 1 -1.287000 -1.193149
b23658 1 -1.467000 -1.457914
b14803 1 -1.233000 -1.187338
b00752 1 -1.278000 -1.265194
b21382 1 -1.573000 -1.358203
b13743 1 -1.537000 -1.698971
b36299 1 -2.402000 -1.933004
b65632 1 -1.336000 -1.301438
b10583 1 -1.168000 -1.165112
b29323 1 -1.327000 -1.172733
b23364 1 -2.136000 -2.006740
b46413 1 -1.513000 -1.503435
b26151 1 -1.523000 -1.390797
b05736 1 -1.489000 -1.433602
b61719 1 -1.345000 -1.434360
b29571 1 -1.480000 -1.531975
b58532 1 -1.514000 -1.431772
b33513 1 -1.506000 -1.270437
b56582 1 -1.463000 -1.407772
b02513 1 -1.667000 -1.735438
b44783 1 -1.512000 -1.473213
b27466 1 -1.371000 -1.360642
b61850 1 -0.494000 -0.220249
b15081 1 -1.430000 -1.404172
b60889 1 -1.406000 -1.389732
b61432 1 -1.619000 -1.401104
b23100 1 -1.478000 -1.531332
b24762 1 -1.439000 -1.464149
b31790 1 -1.510000 -1.430907
b20712 1 -1.306000 -1.172362
b15753 1 -1.529000 -1.561166
b62632 1 -1.530000 -1.584648
b33855 1 -1.199000 -1.178321
b45809 1 -1.323000 -1.269725
b24024 1 -1.318000 -1.258334
b52764 1 -1.458000 -1.419635
b16680 1 -1.333000 -1.246156
b25352 1 -1.416000 -1.405832
b57226 1 -1.933000 -1.910463
b10385 1 -1.309000 -1.237860
b18608 1 -1.851000 -1.744989
b08652 1 -1.252000 -1.326666
b46658 1 -1.454000 -1.533951
b57040 1 -0.790000 -0.776658
b54792 1 -1.731000 -1.767596
b57868 1 -1.614000 -1.783239
b56304 1 -2.496000 -2.174092
b58579 1 -0.950000 -0.959357
b00637 1 -1.406000 -1.376372
b33574 1 -1.351000 -1.616111
b03311 1 -1.311000 -1.417246
b56821 1 -1.263000 -1.327433
b18525 1 -1.661000 -1.511370
b21392 1 -1.383000 -1.600042
b29647 1 -1.264000 -1.315898
b01841 1 -1.172000 -1.453955
b14778 1 -1.285000 -1.241396
b44705 1 -1.409000 -1.597972
b12815 1 -1.373000 -1.473973
b23198 1 -1.201000 -1.416795
b36266 1 -1.268000 -1.280860
b54123 1 -1.882000 -1.540026
b34665 1 -1.322000 -1.248127
b53689 1 -1.302000 -1.360842
b35212 1 -1.490000 -1.427016
b09227 1 -1.319000 -1.221807
b24053 1 -1.199000 -1.262616
b07235 1 -1.357000 -1.083650
b28549 1 -1.419000 -1.445484
b05151 1 -1.388000 -1.401905
b21860 1 -1.490000 -1.834964
b57715 1 -1.551000 -1.368517
b10459 1 -1.546000 -1.532419
b61438 1 -1.433000 -1.336530
b55897 1 -1.415000 -0.940882
b59947 1 -0.879000 -0.980825
b03988 1 -1.334000 -1.422469
b32493 1 -1.410000 -1.555800
b45879 1 -1.310000 -1.397400
b17393 1 -1.209000 -1.211925
b05636 1 -1.382000 -1.371650
b16185 1 -1.012000 -1.026590
b27240 1 -1.272000 -1.255680
b27374 1 -1.439000 -1.416551
b17815 1 -1.478000 -1.449833
b59772 1 -1.383000 -1.388536
b15050 1 -1.336000 -1.392120
b11823 1 -1.086000 -0.948231
b17979 1 -1.541000 -1.507696
b03157 1 -1.415000 -1.278449
b34678 1 -1.377000 -1.371563
b24910 1 -1.284000 -1.242882
b13385 1 -1.592000 -1.265004
b30681 1 -1.436000 -1.423192
b45832 1 -1.651000 -1.533539
b14511 1 -0.820000 -0.632861
b57745 1 -1.330000 -1.389524
b14403 1 -2.003000 -1.706888
b56278 1 -1.240000 -1.400032
b60623 1 -1.255000 -1.332525
b35532 1 -1.493000 -1.443558
b08080 1 -1.328000 -1.290484
b59176 1 -1.445000 -1.419300
b02461 1 -1.384000 -1.281189
b32865 1 -1.243000 -1.294745
b55887 1 -1.596000 -1.678171
b11229 1 -1.922000 -1.771617
b10907 1 -1.280000 -1.333772
b09371 1 -1.259000 -1.292112
b01107 1 -1.298000 -1.247515
b58148 1 -1.332000 -1.224937
b12587 1 -1.234000 -1.147528
b21293 1 -1.484000 -1.408720
b58410 1 -1.597000 -1.418728
b44674 1 -1.277000 -1.239405
b60845 1 -1.244000 -1.153803
b62125 1 -1.414000 -1.454539
b55750 1 -0.927000 -0.824988
b45966 1 -1.305000 -1.421855
b33751 1 -1.352000 -1.267567
b13923 1 -1.468000 -1.545374
b06956 1 -0.276000 -0.380333
b24260 1 -1.530000 -1.499011
b27600 1 -1.251000 -1.210895
b54990 1 -1.294000 -1.235684
b56389 1 -1.439000 -1.436137
b10226 1 -1.711000 -1.414946
b58746 1 -1.757000 -1.599513
b15490 1 -1.236000 -1.233731
b60606 1 -1.476000 -1.403591
b16284 1 -1.836000 -1.620165
b57360 1 -1.399000 -1.535686
b16203 1 -1.369000 -1.464393
b65735 1 -2.378000 -1.791096
b59995 1 -1.218000 -1.190684
b01749 1 -1.079000 -0.919982
b59339 1 -1.433000 -1.401885
b34595 1 -1.427000 -1.436046
b32059 1 -1.308000 -1.279307
b57671 1 -1.645000 -1.583097
b63427 1 -2.415000 -2.063161
b57459 1 -1.446000 -1.459025
b17225 1 -1.272000 -1.565215
b46234 1 -0.725000 -0.668510
b02130 1 -1.547000 -1.652508
b56235 1 -1.327000 -1.407288
b32325 1 -1.217000 -1.234487
b60937 1 -1.823000 -1.458712
b03681 1 -1.546000 -1.545420
b25580 1 -1.411000 -1.348657
b20646 1 -1.397000 -1.352980
b17720 1 -1.399000 -1.430512
b02174 1 -1.016000 -0.822979
b01548 1 -1.370000 -1.288726
b35910 1 -1.250000 -1.267332
b22241 1 -1.425000 -1.262871
b22738 1 -1.479000 -1.430650
b12579 1 -1.305000 -1.372387
b05362 1 -1.306000 -1.269014
b55166 1 -1.201000 -1.227913
b60190 1 -1.353000 -0.967550
b60663 1 -1.304000 -1.400192
b13457 1 -1.496000 -1.447655
b11128 1 -2.253000 -1.852726
b62935 1 -1.372000 -1.386411
b32770 1 -1.934000 -1.837278
b59826 1 -1.402000 -1.380753
b35783 1 -1.347000 -1.326270
b10483 1 -1.282000 -1.199654
b15783 1 -1.257000 -1.328911
b58727 1 -1.319000 -1.245373
b23048 1 -1.254000 -1.299691
b12894 1 -2.477000 -2.084772
b09750 1 -1.364000 -1.248467
b12061 1 -1.238000 -1.223486
b57567 1 -1.823000 -1.921297
b13565 1 -1.271000 -1.250409
b58226 1 -1.409000 -1.363577
b31538 1 -1.547000 -1.376796
b10045 1 -1.285000 -1.222193
b06622 1 -1.415000 -1.464892
b20221 1 -1.330000 -1.266416
b12173 1 -1.624000 -1.505213
b02422 1 -1.359000 -1.205406
b57440 1 -1.344000 -1.380582
b14033 1 -1.318000 -1.295300
b60248 1 -1.433000 -1.603595
b15055 1 -1.262000 -1.259096
b16328 1 -1.949000 -1.683198
b31334 1 -1.412000 -1.382826
b46514 1 -1.217000 -1.409872
b57738 1 -1.399000 -1.400975
b45050 1 -1.575000 -1.504633
b02898 1 -1.269000 -1.298161
b09818 1 -1.380000 -1.309578
b01748 1 -1.132000 -1.230971
b09596 1 -1.351000 -1.204400
b34511 1 -1.262000 -1.417468
b17284 1 -1.296000 -1.308910
b60596 1 -1.397000 -1.336414
b63512 1 -1.337000 -1.299870
b05652 1 -1.519000 -1.520864
b28007 1 -1.227000 -1.178324
b08199 1 -1.446000 -1.316756
b13670 1 -1.274000 -1.188597
b63564 1 -1.992000 -1.635181
b14208 1 -1.449000 -1.301857
b09888 1 -1.478000 -1.546348
b18795 1 -1.325000 -0.969569
b53788 1 -0.221000 -0.262674
b60116 1 -1.344000 -1.491481
b59889 1 -1.441000 -1.557830
b33892 1 -1.739000 -1.359893
b58529 1 -1.461000 -1.282268
b17915 1 -1.460000 -1.445211
b10755 1 -1.158000 -1.381666
b03260 1 -1.280000 -1.262733
b21809 1 -1.195000 -1.396678
b12245 1 -0.991000 -1.046470
b22247 1 -1.468000 -1.694592
b61091 1 -1.553000 -1.526856
b10822 1 -1.432000 -1.441035
b16672 1 -1.485000 -1.319867
b55415 1 -1.742000 -1.417279
b26134 1 -1.918000 -1.776850
b57536 1 -1.374000 -1.325941
b23721 1 -1.268000 -1.273129
b10400 1 -1.496000 -1.564461
b58309 1 -1.414000 -1.426912
b11401 1 -1.513000 -1.375668
b34512 1 -1.309000 -1.338247
b32243 1 -1.295000 -1.298515
b24130 1 -1.347000 -1.340501
b11604 1 -1.273000 -1.226868
b15716 1 -1.425000 -1.254778
b06029 1 -1.481000 -1.449511
b14535 1 -1.427000 -1.366769
b09701 1 -1.143000 -1.188297
b53280 1 -1.516000 -1.555147
b12898 1 -1.265000 -1.303415
b10613 1 -1.275000 -1.166271
b56112 1 -1.659000 -1.575645
b10105 1 -1.472000 -1.397952
b35258 1 -1.152000 -1.205857
b27625 1 -1.442000 -1.364067
b01821 1 -1.559000 -1.357751
b27074 1 -1.222000 -1.283933
b33356 1 -1.584000 -1.626315
b58716 1 -1.292000 -1.372097
b13793 1 -1.510000 -1.475606
b44348 1 -1.313000 -1.270166
b59552 1 -1.799000 -1.476417
b58234 1 -1.251000 -1.264444
b11342 1 -0.913000 -0.827937
b13413 1 -1.310000 -1.198361
b10331 1 -1.354000 -1.338794
b10234 1 -1.296000 -1.256473
b44908 1 -1.838000 -1.467078
b56798 1 -1.593000 -1.570919
b09218 1 -1.438000 -1.344590
b33357 1 -1.265000 -1.332185
b01588 1 -1.148000 -1.305779
b54705 1 -1.234000 -1.255094
b49528 1 -1.235000 -1.282912
b60730 1 -1.348000 -1.326483
b12170 1 -1.393000 -1.423913
b23702 1 -1.423000 -1.405366
b34668 1 -1.672000 -1.457278
b35691 1 -1.484000 -1.680193
b20388 1 -1.817000 -1.724255
b27439 1 -1.357000 -1.415093
b62348 1 -1.497000 -1.593248
b14272 1 -1.236000 -1.198635
b07939 1 -1.315000 -1.315911
b61523 1 -1.769000 -1.595609
b36066 1 -1.478000 -1.506053
b27459 1 -0.246000 -0.236794
b14925 1 -1.245000 -1.186515
b22953 1 -1.483000 -1.507767
b17274 1 -1.666000 -1.550104
b59634 1 -1.362000 -1.318848
b61623 1 -1.374000 -1.424300
b28904 1 -1.374000 -1.251239
b12586 1 -1.719000 -1.721093
b35113 1 -1.419000 -1.496245
b36655 1 -1.375000 -1.421184
b17940 1 -1.260000 -1.284852
b13274 1 -1.437000 -1.488909
b53903 1 -2.054000 -1.759141
b09452 1 -0.419000 -0.677493
b00981 1 -1.421000 -1.415973
b58435 1 -1.333000 -1.347479
b20651 1 -1.475000 -1.605147
b00593 1 -1.401000 -1.372688
b35357 1 -1.310000 -1.266339
b34258 1 -1.363000 -1.385949
b52025 1 -1.959000 -1.643055
b13934 1 -1.368000 -1.422497
b03730 1 -1.437000 -1.201883
b13731 1 -0.900000 -0.888049
b02507 1 -1.603000 -1.618787
b10547 1 -1.280000 -1.612270
b30029 1 -1.314000 -1.414693
b28014 1 -1.217000 -1.182021
b10774 1 -1.442000 -1.384238
b12608 1 -1.328000 -1.354321
b35321 1 -1.203000 -1.178328
b34738 1 -1.317000 -1.355091
