# id           Name   RA            DEC           period     meanmag_k totamp_k aper   snr     prob       crossid_gaia   crossid_ogle   remark  
  3560958110   556    17:17:36.06   -33:35:23.3   0.517455   14.826   0.282    3      65.4    0.99975    ""             ""             ""      
  3570076397   560    17:17:37.38   -33:20:01.3   0.684776   14.999   0.176    2      58.8    0.790827   ""             ""             ""      
  3420128120   561    17:17:37.80   -35:02:50.0   0.536739   15.131   0.342    2      91.8    0.998283   ""             ""             ""      
  3410825786   562    17:17:37.90   -35:36:58.5   0.606206   15.03    0.291    3      85.9    0.998227   ""             ""             ""      
  3270179772   563    17:17:38.10   -36:48:19.0   0.551221   15.173   0.307    2      69.9    0.999979   ""             ""             ""      
  3560920035   567    17:17:43.79   -33:40:19.4   0.441335   15.648   0.244    1      50.7    0.999499   ""             ""             ""      
  3270354885   568    17:17:45.27   -36:35:27.7   0.681787   13.839   0.13     3      78.5    0.996273   ""             ""             ""      
  3560692664   570    17:17:45.93   -34:03:49.3   0.617822   13.58    0.224    3      118.0   0.996976   ""             ""             ""      
  3570042349   576    17:17:49.13   -33:25:27.2   0.476265   13.981   0.243    3      136.4   0.999997   ""             ""             ""      
  3720355207   577    17:17:50.19   -31:03:37.6   0.613871   14.951   0.255    2      71.3    0.915001   ""             ""             ""      
  3420365912   578    17:17:51.65   -34:41:01.6   0.493965   15.804   0.407    2      57.3    0.999992   ""             ""             ""      
  3410804266   579    17:17:51.88   -35:41:14.9   0.691542   14.645   0.32     2      143.0   0.99989    ""             ""             ""      
  3560413867   581    17:17:53.99   -34:32:54.7   0.502571   15.126   0.257    1      52.6    0.767596   ""             ""             ""      
  3560438339   582    17:17:54.31   -34:30:28.3   0.573628   15.189   0.299    2      65.8    0.97592    ""             ""             ""      
  3410462274   586    17:17:56.33   -36:17:44.4   0.516937   15.708   0.304    2      47.5    0.999349   ""             ""             ""      
  3410804956   587    17:17:56.47   -35:41:48.1   0.595413   15.251   0.293    2      71.1    0.997863   ""             ""             ""      
  3560369339   591    17:18:00.21   -34:38:22.4   0.490636   15.471   0.311    2      56.8    1.0        ""             ""             ""      
  3420125290   594    17:18:01.56   -35:06:31.4   0.523564   15.003   0.335    2      120.6   0.999997   ""             ""             ""      
  3420180437   596    17:18:02.89   -35:01:07.0   0.561447   15.106   0.329    2      95.4    0.999982   ""             ""             ""      
  3410914951   597    17:18:03.60   -35:31:40.1   0.508924   14.752   0.172    3      45.2    0.772028   ""             ""             ""      
  3410835067   603    17:18:04.73   -35:39:53.7   0.509753   14.534   0.307    1      41.5    0.524234   ""             ""             ""      
  3410375690   607    17:18:06.79   -36:27:46.9   0.506819   15.466   0.305    2      59.9    1.0        ""             ""             ""      
